campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
2220,YFS - Redirect - Little Star Media - Super Free Bingo (April25) (Batched),194,"94,183",Your Freebie Style,2025-12-27,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",13478,9,1,8,0.0007000000000000001,13469,2759,2131,0.17679999999999998,1414,287,191,0.014199999999999999,0.08960000000000001,31,0.0023,0.9993000000000001,0.0001,0.0006,7,0.0005,[194],"[94, 183]"
2240,YFS - Redirect - Veneficus - Pick My Postcode (Batched)_copy,"Included segments: 161 (6 month clickers),,","98 (Opened 5+ never clicked past month),132 (Clicked PickMyPostcode)",Postcode Winner At Your Freebie Style,2025-12-27,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",45285,19,1,18,0.0004,45266,8231,5976,0.1542,6517,2215,1568,0.0346,0.26239999999999997,45,0.001,0.9995999999999999,0.0,0.0004,7,0.0002,[],[]
2221,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130",Get Paid Via Your Freebie Style,2025-12-28,640.83,contact.FIRSTNAME }} choose a payment method,47743,26,3,23,0.0005,47717,7245,5686,0.14029999999999998,7180,917,676,0.014199999999999999,0.1189,73,0.0015,0.9995,0.0001,0.0005,7,0.0001,"[97, 193]","[98, 130]"
2222,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),194,"94,185",100 Spins Via Your Freebie Style,2025-12-28,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",13621,3,0,3,0.0002,13618,2695,2078,0.17579999999999998,1797,287,164,0.012,0.0789,45,0.0033,0.9998,0.0,0.0002,5,0.0004,[194],"[94, 185]"
2203,YFS - Redirect - Sovendus - Free Vouchers(Lifetime Clickers) - (Cascade),235,"156,176,220,244",Unclaimed Vouchers Via Your Freebie Style,2025-12-29,729.84,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,104400,271,22,249,0.0026,104129,21625,17097,0.1949,16389,4564,3587,0.0344,0.20980000000000001,370,0.0036,0.9974,0.0002,0.0024,17,0.0002,[235],"[156, 176, 220, 244]"
2223,YFS - Redirect - ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-12-29,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",47993,16,0,16,0.0003,47977,8664,6789,0.165,6834,1471,1136,0.023700000000000002,0.1673,88,0.0018,0.9997,0.0,0.0003,5,0.0001,"[97, 193]","[89, 144]"
2224,YFS - Redirect - SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-29,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",18622,5,0,5,0.0003,18617,3386,2676,0.1583,1712,249,191,0.0103,0.07139999999999999,34,0.0018,0.9997,0.0,0.0003,5,0.0003,"[103, 169, 171, 179, 194]","[94, 233]"
2225,YFS - Redirect - Adstart Media - ALDI (Jul25) (batched),"YFS active,150",151,250 Aldi Via Your Freebie Style,2025-12-30,670.03,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,42069,28,1,27,0.0007000000000000001,42041,12729,9981,0.2625,4017,2070,1420,0.0338,0.1423,85,0.002,0.9993000000000001,0.0,0.0006,6,0.0001,[150],[151]
2226,YFS - Redirect - Little Star Media - Super Free Slots (red design),"YFS active,YFS 2 weeks","94,184",50 Free Spins Via Your Freebie Style,2025-12-30,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",26733,22,0,22,0.0008,26711,4174,3337,0.1369,2332,322,225,0.0084,0.0674,53,0.002,0.9992,0.0,0.0008,2,0.0001,[],"[94, 184]"
2227,YFS - Redirect - XL Win - Kinder chocolate,"YFS 2 weeks,YFS 4 weeks,97,172",210,Kinder Tester Via Your Freebie Style,2025-12-31,409.96,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",37495,21,1,20,0.0006,37474,5501,4426,0.1343,4515,674,551,0.0147,0.1245,57,0.0015,0.9994,0.0,0.0005,3,0.0001,"[97, 172]",[210]
2228,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,200","94,242",Your Freebie Style,2025-12-31,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",14803,1,0,1,0.0001,14802,2627,2011,0.15109999999999998,1489,145,93,0.0063,0.0462,18,0.0012,0.9998999999999999,0.0,0.0001,2,0.0001,"[103, 169, 171, 179, 200]","[94, 242]"
2241,YFS - Redirect - HeyPiggy (Jul25 Creative),"Included segments: 97 (Recent registration + 1 month clickers),","98 (Opened 5+ never clicked past month),149 (clicked HeyPiggy)",Paypal Cash Via Your Freebie Style,2026-01-01,589.42,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,33770,20,1,19,0.0006,33750,3894,3113,0.0969,1629,605,416,0.0123,0.1336,28,0.0008,0.9994,0.0,0.0006,0,0.0,[],[]
2247,YFS - Redirect - Better Collective - 123 Casino (Dec25),"Included segments - 92 (Gaming interest),179 (clicked gaming),200 (5 days clicked),",Excluded segments: 94 - do not send gamblinng,Your Freebie Style,2026-01-01,0.0,"contact.FIRSTNAME | default : ""you!"" }} An important message inside",29045,13,1,9,0.0004,29032,6311,5551,0.2003,1312,182,126,0.0043,0.0227,48,0.0017000000000000001,0.9995999999999999,0.0,0.0003,1,0.0,[],[]
